id,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
cGsyomvRhzLiAzPk98QyHu8988q2,0.306102991104126,0.06259143352508545,2422.87043867164,1668.3108187555645,4096.072908727134,0.15934641768292682,-358.57647705078125,35.59164047241211,-19.479753494262695,49.3663215637207,1.1320661306381226,-22.67560386657715,-20.436445236206055,-6.582926273345947,-20.727468490600586,-10.377298355102539,-4.178606986999512,-14.5245361328125,-3.29514217376709,-9.542159080505371,-3.3252065181732178,1.5386667251586914,2.2449452877044678,-2.528587818145752,-0.31046658754348755,2.944835901260376
cGsyomvRhzLiAzPk98QyHu8988q2,0.2755691111087799,0.02845129370689392,2644.298001217738,1755.3567860579758,4329.636981670673,0.18850160256410256,-468.07861328125,24.515363693237305,-4.514537811279297,64.49121856689453,-4.4582085609436035,-17.22088623046875,-7.2126359939575195,1.3382618427276611,-28.730052947998047,-9.222225189208984,-4.462422847747803,-20.880754470825195,2.845515012741089,-9.52939224243164,-4.4543585777282715,1.1404764652252197,-2.7079319953918457,-2.5643022060394287,-3.787048101425171,-3.922234058380127
cGsyomvRhzLiAzPk98QyHu8988q2,0.24405017495155334,0.08591635525226593,1782.628560173463,1432.98367126528,2973.9814453125,0.12558872767857143,-388.980712890625,62.68022155761719,14.464590072631836,23.206769943237305,-25.73118782043457,-27.171165466308594,-9.277395248413086,-4.316362380981445,-14.226863861083984,-9.278684616088867,-3.1522223949432373,-19.66864585876465,-13.36882209777832,-3.2585766315460205,-2.964705228805542,-0.7632781267166138,6.2669878005981445,4.868700981140137,-2.8783445358276367,-3.8076870441436768
4w3GC0eRNVXJ4q4vRLphW9RIiQY2,0.19477516412734985,0.11369519680738449,1212.1401607747146,1342.4204602359737,2848.0260842259277,0.051542715694935216,-281.70733642578125,119.53642272949219,-15.131232261657715,74.22470092773438,-6.818892478942871,-28.706207275390625,-15.290803909301758,-22.416330337524414,-4.520752906799316,-27.491621017456055,-11.531450271606445,6.024054050445557,-23.165348052978516,1.2026493549346924,-5.684653282165527,-19.44562530517578,11.546407699584961,-15.725873947143555,-9.49405288696289,5.645478248596191
4w3GC0eRNVXJ4q4vRLphW9RIiQY2,0.18944759666919708,0.04206814616918564,1923.6515222858764,1899.2689924811511,4302.484216024709,0.05377755571705426,-398.0682678222656,51.67079544067383,33.17906951904297,95.82020568847656,-21.97477149963379,-2.3493270874023438,19.768447875976562,-22.16908836364746,-15.38811206817627,-9.615283966064453,-8.245942115783691,-13.201715469360352,-23.187725067138672,3.2040653228759766,-15.444212913513184,-26.675291061401367,6.3664069175720215,-24.64629554748535,-11.112016677856445,1.323672890663147
4w3GC0eRNVXJ4q4vRLphW9RIiQY2,0.24779736995697021,0.0720224529504776,887.1345683685307,1187.0685473753608,1682.4880056790475,0.03401142413036411,-338.095947265625,126.47614288330078,-2.1154634952545166,19.715578079223633,-1.380252718925476,11.170310020446777,-17.29007339477539,-18.798444747924805,-11.190265655517578,-19.365482330322266,-9.072933197021484,-14.187246322631836,-8.48093318939209,-12.725095748901367,-9.282458305358887,-6.320953369140625,-6.323540687561035,0.4813317656517029,-7.237909317016602,-4.137276649475098
kSpAg8AzirdsL3U6KOWUFDj0pny1,0.26169121265411377,0.08589769154787064,1887.7854478346387,1743.6825481338983,3465.9526594295057,0.19157923025678295,-406.6100158691406,62.96449279785156,10.908121109008789,21.191444396972656,0.8513047099113464,-5.728230953216553,-15.924224853515625,-12.934917449951172,-12.711666107177734,-14.445717811584473,-10.069157600402832,-6.646895408630371,-3.001596450805664,-6.099642753601074,-0.9314385652542114,-2.122161388397217,0.349853515625,0.4960439205169678,-3.839871644973755,3.147216320037842
kSpAg8AzirdsL3U6KOWUFDj0pny1,0.27384138107299805,0.048822805285453796,2476.1328001577676,1991.0473170326998,4488.462652162064,0.25519205729166666,-449.6419982910156,33.484779357910156,15.264070510864258,19.711641311645508,1.5518728494644165,6.214173793792725,-1.1690229177474976,-6.798501014709473,-7.898670673370361,-8.862388610839844,-7.78596830368042,-7.738462924957275,-7.110319137573242,-7.684329509735107,-3.5814874172210693,-5.3082756996154785,-2.8134496212005615,-0.5748406648635864,-1.0432729721069336,0.9096065759658813
kSpAg8AzirdsL3U6KOWUFDj0pny1,0.26626572012901306,0.022159375250339508,2236.0453040353423,1952.871103306675,4315.420830305233,0.2076739643895349,-464.8551330566406,28.1004581451416,11.441920280456543,4.6023712158203125,0.9290421605110168,-0.6074979901313782,-6.354978084564209,-8.25130558013916,-8.23436164855957,-3.1018214225769043,-1.9350244998931885,-4.876043796539307,-4.383522033691406,-5.130138874053955,-3.209982395172119,-3.279252529144287,-2.4997706413269043,-1.0308129787445068,0.08666996657848358,1.942808985710144
0pqMnxeSybfQnGV9nHW3P69FSzE3,0.3314703106880188,0.03789953142404556,2234.4505330726533,1715.7013393666334,3930.6595651726975,0.15584095737390352,-499.92138671875,43.97407913208008,11.044190406799316,52.482444763183594,-3.946681499481201,-4.620063781738281,-14.813342094421387,-4.427189826965332,-15.327733993530273,-14.081629753112793,-9.19607162475586,-10.893582344055176,-2.117539405822754,-4.996275901794434,3.207723617553711,-0.15513409674167633,-2.263333320617676,-3.3088865280151367,-2.354970932006836,-4.828813552856445
0pqMnxeSybfQnGV9nHW3P69FSzE3,0.2542800009250641,0.028859233483672142,2417.3671104514046,1846.488070024514,4433.443038455168,0.14352535611749118,-482.8185729980469,23.31623077392578,5.259206771850586,45.90642166137695,-11.528983116149902,6.743811130523682,3.592255115509033,1.4032273292541504,-8.28701400756836,3.7477948665618896,-6.6962666511535645,-16.068641662597656,-4.211793422698975,-14.486549377441406,-2.574981451034546,-4.283203601837158,-2.8092191219329834,-2.6355068683624268,-6.115521430969238,-5.333703517913818
0pqMnxeSybfQnGV9nHW3P69FSzE3,0.3146553039550781,0.021279264241456985,2306.4871894444386,1685.4676899054446,3921.394295528017,0.1610561093151341,-525.7138671875,53.38848114013672,7.542547702789307,47.24116897583008,-21.23988151550293,1.1413933038711548,1.5921634435653687,-11.299614906311035,-8.160425186157227,2.4793858528137207,-10.71666431427002,-15.503107070922852,-5.1697869300842285,-14.781481742858887,2.650437355041504,-0.8782150745391846,-1.6209547519683838,2.4056503772735596,-8.25192928314209,-7.369906425476074
UZKdFMia0JWykTWi6T2PoXmS3nt2,0.4568953812122345,0.06195083633065224,2561.808810802604,1846.506411318463,4653.729458512931,0.2115511254789272,-441.7083435058594,43.742801666259766,-12.594066619873047,22.931907653808594,4.683513164520264,-9.859589576721191,-11.14445686340332,-3.026916742324829,-8.306132316589355,-15.375774383544922,-4.738183975219727,-5.946433067321777,-6.674779415130615,-1.9545139074325562,-1.0966817140579224,1.6057865619659424,0.7926583290100098,-1.268641710281372,1.1608836650848389,-1.3137120008468628
UZKdFMia0JWykTWi6T2PoXmS3nt2,0.4682857096195221,0.03551066294312477,2647.402316145044,2145.9180109122926,5054.444835288098,0.23688405226700252,-473.09075927734375,17.247642517089844,2.831550121307373,19.92469596862793,0.48577097058296204,-4.916342258453369,-2.061732530593872,0.8468484282493591,-6.114190578460693,-4.791385650634766,0.581534743309021,-3.3119542598724365,-4.004037857055664,-2.8021934032440186,-2.614719867706299,-2.7439897060394287,-2.4349822998046875,-2.187429189682007,-0.2755896747112274,-1.031118392944336
UZKdFMia0JWykTWi6T2PoXmS3nt2,0.33001893758773804,0.049736931920051575,2128.0111077836577,1856.6858533946775,4229.58251953125,0.162138671875,-451.1509704589844,49.99827575683594,15.566532135009766,2.8692126274108887,-4.774240493774414,-5.315088748931885,-3.662749767303467,-2.8339009284973145,-3.450005292892456,-3.1785826683044434,-4.641460418701172,-7.731795310974121,-9.428730964660645,-8.010488510131836,-5.815068244934082,-2.684382438659668,-0.12085976451635361,0.8415234088897705,0.8037804961204529,-0.5843802094459534
bx564wHvi9d0HyJTtdi0haZuU493,0.29192325472831726,0.018788373097777367,1930.0322669726875,2058.944407092332,3815.7840076505827,0.08812211585168393,-355.6640625,94.80956268310547,-28.07914924621582,29.720121383666992,-2.250518321990967,-9.60460376739502,-24.895662307739258,-15.741910934448242,-19.287551879882812,-15.39168643951416,-18.893613815307617,-8.086357116699219,-9.999434471130371,-6.678282260894775,-11.971938133239746,-4.8375244140625,-9.452116966247559,-4.09838342666626,-14.65690803527832,-12.042472839355469
